date,equity,return,benchmark_return,leverage,cost,cash_weight,C0_w,C1_w,C2_w,C3_w,C4_w,C5_w,C6_w,C7_w,C8_w,C9_w
2020-08-16,97.86559960648079,-0.0032786247320473194,0.0,3.0,0.0006896427366882563,0.054257665,0.14748763,0.077220745,0.054257665,0.14748763,0.14748763,0.054257665,0.054257665,0.061540436,0.054257665,0.14748763
2020-08-17,97.66829595126829,-0.002016065176576376,0.0,3.0,0.0008947628084570169,0.15047689,0.05535735,0.05535735,0.05535735,0.15047689,0.05535735,0.05559469,0.15047689,0.06571111,0.15047689,0.05535735
2020-08-18,97.52434229278985,-0.0014738909667357802,0.0,3.0,0.001011079759337008,0.09473894,0.14173388,0.05896328,0.08918987,0.05896328,0.16027883,0.16027883,0.05896328,0.05896328,0.05896328,0.05896328
2020-08-19,98.11056201312624,0.006011026445776224,0.0,3.0,0.0004613451601471752,0.1546348,0.16001256,0.061402284,0.10331221,0.05886533,0.06288719,0.10418257,0.07946483,0.05886533,0.09750755,0.05886533
2020-08-20,98.1786777139868,0.0006942866020835936,-0.011150119,3.0,0.000636986515019089,0.08318387,0.11980487,0.060755476,0.060755476,0.060755476,0.16515052,0.102177344,0.060755476,0.060755476,0.060755476,0.16515052
2020-08-21,97.90540544450612,-0.0027834284119307995,0.029702842,3.0,0.0005127594340592623,0.056506615,0.12925504,0.056506615,0.056506615,0.056506615,0.11964614,0.15360092,0.056506615,0.07795608,0.15360092,0.08340781
2020-08-23,97.83063368499843,-0.0007637104718014598,0.0,3.0,0.0004435107402969152,0.12576295,0.11267602,0.061235644,0.061235644,0.061235644,0.16645575,0.16645575,0.061235644,0.061235644,0.061235644,0.061235644
2020-08-24,97.75379648745223,-0.0007854371797293425,0.0,3.0,0.0007511105504818261,0.06943476,0.18874326,0.06943476,0.12025295,0.06943476,0.06943476,0.06943476,0.06943476,0.06943476,0.1355257,0.06943476
2020-08-25,97.76999438072816,0.00016572352615185082,0.0,3.0,0.0004501021758187562,0.06486444,0.12110824,0.14643116,0.14643116,0.05386901,0.05386901,0.11531298,0.05386901,0.05386901,0.13650689,0.05386901
2020-08-26,97.6515903054735,-0.0012110574170947075,0.0,3.0,0.0007041571661829948,0.16128539,0.16128539,0.059333574,0.059333574,0.059333574,0.059333574,0.059333574,0.059333574,0.059333574,0.13196248,0.1301317
2020-08-27,97.59911860298104,-0.0005373109015636146,0.0,3.0,0.000589613919146359,0.07911686,0.20077877,0.073862374,0.073862374,0.073862374,0.10942832,0.073862374,0.093639426,0.073862374,0.073862374,0.073862374
2020-08-28,97.20641184517254,-0.004023658577352762,-0.017945688,3.0,0.0005047476734034717,0.063818626,0.17347702,0.063818626,0.063818626,0.063818626,0.063818626,0.14249693,0.063818626,0.063818626,0.063818626,0.17347702
2020-08-30,97.1808489216779,-0.000262971967458725,0.0,3.0,0.0007188179879449308,0.054013167,0.14682302,0.054013167,0.06296302,0.14682302,0.14682302,0.054013167,0.13741581,0.054013167,0.056638353,0.08646105
2020-08-31,97.16069705778115,-0.00020738680905196816,0.0,3.0,0.0003330825420562178,0.08610362,0.15917562,0.06377766,0.05860412,0.15930253,0.15930253,0.05860412,0.05860412,0.064028315,0.073893175,0.05860412
2020-09-01,97.2042702635301,0.0004484456148929894,0.0,3.0,0.000613733718637377,0.06847427,0.06847427,0.06847427,0.06847427,0.06847427,0.18613237,0.06847427,0.06847427,0.18613237,0.06847427,0.079941116
2020-09-02,97.36503734737002,0.0016539626521989703,0.0,3.0,0.0007853087736293674,0.066600956,0.066600956,0.066600956,0.18104018,0.066600956,0.066600956,0.066600956,0.105112,0.066600956,0.18104018,0.066600956
2020-09-03,97.75320412593544,0.00398674514144659,0.0,3.0,0.0005876527284272015,0.160727,0.059128158,0.059128158,0.059128158,0.059128158,0.12220047,0.059128158,0.088817,0.059128158,0.160727,0.11275964
2020-09-04,97.80803191445679,0.000560865446459502,-0.01721748,3.0,0.0007086163968779147,0.06276276,0.0663492,0.086799935,0.08800087,0.06276276,0.17060688,0.17060688,0.09410253,0.06276276,0.06276276,0.072482646
2020-09-06,97.68958177395446,-0.0012110491516068578,0.0,3.0,0.000706553750205785,0.059846513,0.1626797,0.12607038,0.059846513,0.059846513,0.102061845,0.059846513,0.08742926,0.059846513,0.1626797,0.059846513
2020-09-07,97.9793685362949,0.0029664563480764627,0.0,3.0,0.0005738145555369556,0.06163594,0.16754386,0.06163594,0.16754386,0.06163594,0.1595698,0.06163594,0.06163594,0.0738909,0.06163594,0.06163594
2020-09-08,98.15159088701955,0.0017577643739059567,-0.046385,3.0,0.00018760435341391712,0.067033455,0.16192034,0.067033455,0.117490046,0.067033455,0.16890424,0.06857891,0.067033455,0.067033455,0.08090572,0.067033455
2020-09-09,99.67987402950266,0.015570662915706635,-0.0025156206,3.0,0.0005583968013525009,0.16009958,0.16009958,0.058897343,0.09091023,0.16009958,0.060625706,0.058897343,0.058897343,0.058897343,0.073678605,0.058897343
2020-09-10,99.52357405422106,-0.0015680253272876143,0.0,3.0,0.0005061167757958174,0.14208598,0.15303944,0.05630006,0.05630006,0.05630006,0.103489995,0.05886976,0.11763309,0.05630006,0.123074204,0.076607294
2020-09-11,99.42755168118755,-0.0009648080449551344,0.0,3.0,0.0008253994747065008,0.066283286,0.066283286,0.18017666,0.066283286,0.18017666,0.066283286,0.066283286,0.066283286,0.066283286,0.10938044,0.066283286
2020-09-13,99.55317831915525,0.0012635440798476338,0.0,3.0,0.000506462762132287,0.08205762,0.10874553,0.1768676,0.06506595,0.06506595,0.06506595,0.1768676,0.06506595,0.06506595,0.06506595,0.06506595
2020-09-14,100.86640650911053,0.013191260397434235,-0.0009129164,3.0,0.0010306279873475432,0.09108011,0.049813986,0.049813986,0.13540846,0.13540846,0.13540846,0.049813986,0.049813986,0.049813986,0.11821605,0.13540846
2020-09-15,101.02095371442297,0.0015321876853704453,0.06808179,3.0,0.0005300499615259469,0.0504253,0.0504253,0.0504253,0.13707018,0.13707018,0.0906374,0.13408375,0.13707018,0.0504253,0.11194181,0.0504253
2020-09-16,101.2274126680992,0.002043723128736019,-0.07302125,3.0,0.0008069577743299305,0.16503678,0.060713638,0.16503678,0.12409126,0.060713638,0.060713638,0.060713638,0.060713638,0.060713638,0.12083974,0.060713638
2020-09-17,101.03265935347889,-0.001923907082527876,0.0,3.0,0.000938510347623378,0.051900744,0.051900744,0.051900744,0.14108086,0.09341694,0.14108086,0.11847408,0.051900744,0.10536261,0.051900744,0.14108086
2020-09-18,101.51615495573925,0.00478559173643589,0.0,3.0,0.0004324480833020061,0.14068826,0.051756315,0.0836953,0.051756315,0.109916314,0.14068826,0.12554203,0.051756315,0.051756315,0.051756315,0.14068826
2020-09-20,101.4347651828288,-0.0008017395157366991,0.0,3.0,0.0008223025943152606,0.06399558,0.06399558,0.06399558,0.07342871,0.07044701,0.06399558,0.06399558,0.1556883,0.06399558,0.14250448,0.17395803
2020-09-21,101.93295419410845,0.004911409690976143,-0.0050405716,3.0,0.0005763142835348845,0.07505444,0.06705838,0.18228358,0.06705838,0.06705838,0.06705838,0.10057811,0.17267531,0.06705838,0.06705838,0.06705838
2020-09-22,103.01206743079348,0.010586441494524479,0.0,3.0,0.0005973029183223844,0.064292304,0.17476462,0.064292304,0.064292304,0.064292304,0.064292304,0.064292304,0.1496778,0.11635431,0.109157145,0.064292304
2020-09-23,103.40130644414991,0.003778560785576701,0.0,3.0,0.0006845470634289086,0.06649386,0.12228999,0.18074906,0.06649386,0.1650101,0.06649386,0.06649386,0.06649386,0.06649386,0.06649386,0.06649386
2020-09-24,104.01708389670509,0.005955275613814592,0.0,3.0,0.00047115155030041933,0.061261825,0.11088686,0.061261825,0.104321815,0.16652691,0.16652691,0.061261825,0.061261825,0.08416651,0.061261825,0.061261825
2020-09-25,104.24615785127631,0.002202317351475358,0.0,3.0,0.00039679816109128296,0.093947195,0.06076529,0.12202854,0.14053561,0.09993678,0.16517718,0.06386201,0.06076529,0.07145154,0.06076529,0.06076529
2020-09-27,104.57858305490028,0.003188809147104621,0.0,3.0,0.00037454115226864815,0.061707396,0.061707396,0.07118911,0.1441347,0.061707396,0.1677381,0.061707396,0.07059528,0.07006769,0.1677381,0.061707396
2020-09-28,106.5691472052785,0.01903415285050869,0.10628867,3.0,0.0006454440881498158,0.065528154,0.065528154,0.065528154,0.178124,0.094404705,0.065528154,0.178124,0.065528154,0.09065022,0.065528154,0.065528154
2020-09-29,106.46919823095075,-0.0009378891554661095,0.0,3.0,0.0007728220662102103,0.047391266,0.094985425,0.102426074,0.047391266,0.12882282,0.047391266,0.10566005,0.12882282,0.12882282,0.12089493,0.047391266
2020-09-30,106.93676314680211,0.004391517955809832,0.0,3.0,0.00039388221921399236,0.058867306,0.11723783,0.087219626,0.049434237,0.120161876,0.106601425,0.1343762,0.1343762,0.09285685,0.049434237,0.049434237
2020-10-01,108.27059676992243,0.012473144568502903,0.0,3.0,0.0007853245479054749,0.064734735,0.064734735,0.17596728,0.16540094,0.1407539,0.064734735,0.064734735,0.064734735,0.064734735,0.064734735,0.064734735
2020-10-02,108.05357435698004,-0.002004435285925865,0.0,3.0,0.0007246595923788846,0.1625324,0.066705406,0.059792325,0.059792325,0.1625324,0.1625324,0.059792325,0.059792325,0.08694335,0.059792325,0.059792325
2020-10-04,106.10284505426891,-0.018053367733955383,0.0,3.0,0.0004094401083420962,0.15003714,0.05933694,0.16129455,0.08402862,0.1509331,0.05933694,0.05933694,0.05933694,0.0976849,0.05933694,0.05933694
2020-10-05,106.35848277168184,0.0024093231186270714,0.0,3.0,0.0005691280821338296,0.07066387,0.07066387,0.13480245,0.07066387,0.10747492,0.07099121,0.07066387,0.07066387,0.07066387,0.19208433,0.07066387
2020-10-06,107.17598144293572,0.007686266675591469,0.010576523,3.0,0.00043514114804565907,0.05664055,0.05664055,0.153965,0.05664055,0.05664055,0.153965,0.07723989,0.09417068,0.05664055,0.153965,0.08349178
2020-10-07,108.01771442287989,0.007853691466152668,0.0,3.0,0.000499342568218708,0.051554848,0.051554848,0.051554848,0.1211343,0.06090297,0.14014061,0.14014061,0.12896124,0.051554848,0.14014061,0.06236023
2020-10-08,107.92522097906901,-0.0008562521543353796,0.0,3.0,0.0009295863565057516,0.059159547,0.16081233,0.15028153,0.059159547,0.059159547,0.059159547,0.059159547,0.16081233,0.113977,0.059159547,0.059159547
2020-10-09,108.11585189175999,0.0017663502367213368,0.0,3.0,0.0006692459573969245,0.0953211,0.18302093,0.06732964,0.06732964,0.18302093,0.06732964,0.06732964,0.06732964,0.06732964,0.06732964,0.06732964
2020-10-11,108.1512305878968,0.00032724294578656554,0.0,3.0,0.0006211709114722908,0.09064148,0.116523795,0.1708581,0.1708581,0.073987424,0.06285518,0.06285518,0.06285518,0.06285518,0.06285518,0.06285518
2020-10-12,109.03071432891605,0.008131948299705982,0.0,3.0,0.0005956160603091121,0.060516875,0.060516875,0.14557561,0.093086675,0.16450194,0.060516875,0.16450194,0.069232635,0.060516875,0.060516875,0.060516875
2020-10-13,109.25219128578001,0.0020313719287514687,0.0,3.0,0.0002582818560767919,0.05834107,0.13681681,0.12565093,0.05834107,0.15858749,0.07031086,0.15858749,0.05834107,0.05834107,0.05834107,0.05834107
2020-10-14,111.62762907245508,0.021742701530456543,0.0,3.0,0.0007873970898799598,0.055115532,0.06362455,0.061519537,0.055115532,0.14981957,0.14981957,0.055115532,0.14981957,0.055115532,0.14981957,0.055115532
2020-10-15,112.19001163459889,0.005037983413785696,0.0,3.0,0.000695442664436996,0.07413418,0.15123688,0.07144495,0.07743816,0.05563694,0.1236429,0.14700788,0.07224543,0.05563694,0.11593883,0.05563694
2020-10-16,112.24298641135383,0.0004721657605841756,0.0,3.0,0.000687511870637536,0.15552917,0.15552917,0.05721598,0.0803346,0.13197221,0.05721598,0.05721598,0.12070276,0.06985215,0.05721598,0.05721598
2020-10-18,110.76050425466633,-0.013207809999585152,0.0,3.0,0.0008781824726611376,0.06817161,0.06817161,0.06817161,0.08400784,0.06817161,0.18530966,0.06817161,0.06817161,0.06817161,0.06817161,0.18530966
2020-10-19,111.76324460623793,0.009053237736225128,0.0,3.0,0.0007647754391655326,0.1682752,0.09226647,0.06254543,0.061904985,0.061904985,0.10031807,0.0987946,0.1682752,0.061904985,0.061904985,0.061904985
2020-10-20,111.84802023592876,0.0007585748680867255,0.0,3.0,0.0005757129401899874,0.15302214,0.056293692,0.056293692,0.056293692,0.14687768,0.15302214,0.15302214,0.056293692,0.056293692,0.056293692,0.056293692
2020-10-21,113.31089910548675,0.013079146854579449,0.0,3.0,0.0007380606839433312,0.15249895,0.15249895,0.056101225,0.13367872,0.056101225,0.09599236,0.056101225,0.056101225,0.1287236,0.056101225,0.056101225
2020-10-22,113.3039291262079,-6.150436820462346e-05,-0.09117697,3.0,0.0008479490643367171,0.06818891,0.06818891,0.06818891,0.08018386,0.06818891,0.1853567,0.1853567,0.06818891,0.06818891,0.07178034,0.06818891
2020-10-23,112.74279251288854,-0.0049524810165166855,0.0,3.0,0.000618778052739799,0.15823337,0.1412215,0.06109387,0.06109387,0.06109387,0.14965914,0.06585652,0.08215212,0.09740803,0.06109387,0.06109387
2020-10-25,113.71350910043631,0.008610052987933159,0.0,3.0,0.0005042122793383896,0.06320189,0.10504298,0.06320189,0.0841728,0.06320189,0.17180057,0.06320189,0.087971784,0.06320189,0.17180057,0.06320189
2020-10-26,113.36752002220963,-0.0030426462180912495,0.0,3.0,0.0009031612426042557,0.056067288,0.056067288,0.12835276,0.056067288,0.15240669,0.069063485,0.15240669,0.056067288,0.12069515,0.096738815,0.056067288
2020-10-27,113.83010652557708,0.004080370534211397,0.0,3.0,0.0005342459189705551,0.1621657,0.06678186,0.12176514,0.06678186,0.18153194,0.06678186,0.06678186,0.06678186,0.0670642,0.06678186,0.06678186
2020-10-28,113.65087238303006,-0.00157457054592669,0.062924184,3.0,0.000656276592053473,0.106636055,0.0683968,0.0683968,0.07310956,0.07167105,0.1108512,0.0683968,0.0683968,0.18592179,0.10982637,0.0683968
2020-10-29,113.76076215567157,0.000966963532846421,-0.118724056,3.0,0.0005974601372145116,0.06835114,0.07360151,0.18579768,0.06835114,0.06835114,0.07572303,0.06835114,0.06835114,0.06835114,0.16871314,0.086057834
2020-10-30,114.02671358726009,0.0023378420155495405,0.083288066,3.0,0.0006285065901465714,0.048853446,0.048853446,0.07676661,0.091461785,0.13279743,0.0856056,0.13111433,0.11765057,0.059487,0.13279743,0.074612275
2020-11-01,113.75495466475552,-0.0023832826409488916,0.0,3.0,0.0006620030617341399,0.060402345,0.060402345,0.060402345,0.1641906,0.07659951,0.10989829,0.060402345,0.11265219,0.070457056,0.060402345,0.1641906
2020-11-02,114.28202990511836,0.004633408505469561,0.0,3.0,0.0007839982281439006,0.08415395,0.061506804,0.061506804,0.061506804,0.061506804,0.15943973,0.16719283,0.07177976,0.09682746,0.11307223,0.061506804
2020-11-03,115.00891065882477,0.006360379047691822,0.0,3.0,0.0005725425435230136,0.10516896,0.047014005,0.12779732,0.06778843,0.12779732,0.12779732,0.12779732,0.047014005,0.12779732,0.047014005,0.047014005
2020-11-04,115.55630133043134,0.004759540315717459,0.0,3.0,0.0003820871061179787,0.055269666,0.055269666,0.06285306,0.055269666,0.15023854,0.15023854,0.15023854,0.055269666,0.15023854,0.055269666,0.05984454
2020-11-05,116.09768771999529,0.004685084335505962,-0.075453065,3.0,0.0006384010193869472,0.1109807,0.11084179,0.15355434,0.05648948,0.092900984,0.066380195,0.15355434,0.05648948,0.078634106,0.05648948,0.063685186
2020-11-06,116.6863826792612,0.005070731043815613,0.0,3.0,0.00045680368202738464,0.056748897,0.13502912,0.13502912,0.08104479,0.049674436,0.13502912,0.12914477,0.049674436,0.07357436,0.0636009,0.09145005
2020-11-08,115.3130801596089,-0.011769149452447891,0.0,3.0,0.0007779507432132959,0.16573599,0.06097086,0.16573599,0.06097086,0.15009092,0.06097086,0.06849749,0.06097086,0.07395116,0.0711341,0.06097086
2020-11-09,116.91508449236599,0.013892648741602898,0.0,3.0,0.0007191549520939589,0.13732028,0.088217944,0.071100675,0.16684482,0.061751608,0.0749383,0.061751608,0.15281999,0.061751608,0.061751608,0.061751608
2020-11-10,116.56600926961201,-0.00298570329323411,0.0,3.0,0.0006174248410388827,0.1525362,0.065963626,0.065963626,0.08058164,0.065963626,0.06964094,0.12215176,0.065963626,0.17930773,0.065963626,0.065963626
2020-11-11,116.25994840264006,-0.0026256581768393517,0.0,3.0,0.0008158504497259855,0.046809677,0.12544471,0.046809677,0.11228508,0.046809677,0.12724191,0.07149803,0.12724191,0.10204568,0.066571675,0.12724191
2020-11-12,117.24172493635038,0.00844462588429451,0.0,3.0,0.0005658776499330997,0.07589694,0.07589694,0.07589694,0.07589694,0.07735922,0.07589694,0.07589694,0.20630929,0.10915593,0.07589694,0.07589694
2020-11-13,117.08985843082785,-0.0012953539844602346,0.0,3.0,0.0006622665096074343,0.06883731,0.11531696,0.13682953,0.050336767,0.13682953,0.050336767,0.067180514,0.13682953,0.050336767,0.13682953,0.050336767
2020-11-15,115.25227551211714,-0.015693768858909607,0.0,3.0,0.0005586613551713526,0.07696057,0.0860593,0.16660969,0.061292276,0.061292276,0.061292276,0.061292276,0.16660969,0.13600716,0.061292276,0.061292276
2020-11-16,116.40875404096924,0.010034281760454178,0.0,3.0,0.0005354018067009747,0.06057361,0.06057361,0.16465616,0.06057361,0.16465616,0.06057361,0.09114598,0.068365276,0.10176646,0.06057361,0.10654193
2020-11-17,118.4300091848307,0.017363471910357475,0.0,3.0,0.0006370317423716187,0.062518686,0.112560876,0.09847296,0.09078749,0.062518686,0.062518686,0.12738314,0.08825873,0.1699434,0.062518686,0.062518686
