date,equity,return,benchmark_return,leverage,cost,cash_weight,C0_w,C1_w,C2_w,C3_w,C4_w,C5_w,C6_w,C7_w,C8_w,C9_w
2020-07-20,99.77557181552984,-0.002244281844701618,0.0,2.0,0.0017954160869121552,0.10229197,0.080193266,0.08593609,0.08229615,0.080193266,0.080193266,0.12703332,0.08368865,0.080193266,0.089388795,0.10859199
2020-07-21,100.09252779174666,0.0031766677275300026,0.0,2.0,9.759076056070626e-05,0.0956668,0.08515619,0.08515619,0.08515619,0.10257496,0.08515619,0.08564298,0.08515619,0.08515619,0.09491929,0.1102588
2020-07-22,100.02260054528055,-0.0006986433290876448,0.0,2.0,6.348588067339733e-05,0.09319645,0.08120278,0.08120278,0.08120278,0.101463005,0.08120278,0.08120278,0.08120278,0.08120278,0.116544835,0.1203762
2020-07-23,99.54112464248257,-0.004813688341528177,0.0,2.0,0.00013875366130378097,0.10873799,0.07353977,0.07353977,0.08119752,0.07353977,0.07353977,0.09143671,0.07353977,0.07353977,0.113411576,0.16397758
2020-07-24,99.17896146896786,-0.0036383552942425013,0.0,2.0,0.0001680798304732889,0.12139714,0.061084747,0.061084747,0.071887754,0.061084747,0.061084747,0.15462168,0.061084747,0.061084747,0.119539395,0.16604556
2020-07-26,99.38123026884635,0.002039397833868861,0.0,2.0,0.00012490192602854222,0.11251611,0.0655465,0.0655465,0.0655465,0.0655465,0.0655465,0.17817385,0.0655465,0.0655465,0.07231073,0.17817385
2020-07-27,99.85260530388635,0.00474314671009779,0.0,2.0,0.00011082718992838636,0.10420186,0.07017406,0.07017406,0.07017406,0.080615684,0.07017406,0.13321118,0.07017406,0.07017406,0.07017406,0.19075288
2020-07-28,99.59345729386241,-0.0025953331496566534,0.0,2.0,0.00015374500071629882,0.07634929,0.07293478,0.07293478,0.07293478,0.13509639,0.07293478,0.11788135,0.07293478,0.07600156,0.07293478,0.15706278
2020-07-29,99.4851804104367,-0.0010872074635699391,0.0,2.0,0.00013356022827792913,0.07904096,0.07786623,0.07786623,0.07786623,0.16773148,0.07786623,0.09100258,0.07786623,0.07786623,0.07786623,0.11716146
2020-07-30,100.68808348611388,0.012091327458620071,0.0,2.0,0.00010634795762598515,0.08023888,0.077293836,0.077293836,0.077293836,0.21010645,0.077293836,0.077293836,0.077293836,0.077293836,0.08746729,0.08113055
2020-07-31,100.63931548036084,-0.00048433608026243746,0.008654318,2.0,0.00016406126087531447,0.078229815,0.07122959,0.08484982,0.07122959,0.16424276,0.07122959,0.1348474,0.08645514,0.07122959,0.09522702,0.07122959
2020-08-02,100.84680603913206,0.0020617812406271696,0.0,2.0,7.423279021168128e-05,0.08079437,0.07268727,0.09323418,0.07268727,0.14194538,0.07268727,0.12002843,0.10173725,0.07268727,0.09882403,0.07268727
2020-08-03,101.16581854335855,0.0031633074395358562,0.0,2.0,4.275174796930514e-05,0.08181366,0.07547183,0.096569814,0.07547183,0.14483094,0.07547183,0.12024099,0.09557499,0.07547183,0.08361042,0.07547183
2020-08-04,100.64291913700744,-0.0051687187515199184,0.0,2.0,0.00011720061593223363,0.07611661,0.07611661,0.10226339,0.07611661,0.17666902,0.07611661,0.07611661,0.09428994,0.0939614,0.07611661,0.07611661
2020-08-05,100.47478517857405,-0.0016705977031961083,0.0,2.0,0.00013362114259507507,0.08128065,0.08128065,0.08128065,0.08128065,0.15653124,0.08128065,0.08128065,0.08128065,0.08128065,0.08889515,0.10432844
2020-08-06,100.8873630997573,0.004106307402253151,0.0,2.0,0.00010208248568233103,0.07490049,0.07490049,0.07490049,0.07490049,0.16062166,0.07490049,0.07490049,0.07490049,0.07490049,0.119348295,0.12082612
2020-08-07,100.82940638002766,-0.0005744534428231418,0.0,2.0,0.00011884667037520558,0.080617756,0.071076766,0.071076766,0.071076766,0.14366972,0.071076766,0.071076766,0.071076766,0.071076766,0.17305435,0.1051208
2020-08-09,100.87831495396036,0.00048507825704291463,0.0,2.0,9.720218804432079e-05,0.0733165,0.0733165,0.0733165,0.0733165,0.11528433,0.07999891,0.0733165,0.0733165,0.0733165,0.19929491,0.092206374
2020-08-10,100.98577600380659,0.0010653123026713729,0.0,2.0,4.28963903686963e-05,0.07430795,0.07430795,0.07430795,0.07430795,0.12709735,0.07473881,0.07430795,0.07430795,0.07430795,0.20198995,0.07601829
2020-08-11,101.8075923271675,0.008137905970215797,0.0,2.0,9.816786769079044e-05,0.07801345,0.07801345,0.07801345,0.07801345,0.07801345,0.085816495,0.07801345,0.07801345,0.07801345,0.21206255,0.07801345
2020-08-12,101.992599772674,0.0018172214040532708,0.0,2.0,0.0001753193064359948,0.08626133,0.08626133,0.08626133,0.08626133,0.08626133,0.08626133,0.08626133,0.08626133,0.08626133,0.124402866,0.099245176
2020-08-13,102.07847501349994,0.0008419794030487537,0.0,2.0,0.00011185956827830523,0.084284864,0.0956965,0.084284864,0.084284864,0.084284864,0.084284864,0.084284864,0.084284864,0.084284864,0.084284864,0.14573982
2020-08-14,102.17614101964284,0.0009567491943016648,0.0,2.0,0.0001189951944979839,0.079142086,0.079142086,0.08179676,0.090761505,0.079142086,0.08024668,0.13241664,0.079142086,0.079142086,0.08917399,0.12989399
2020-08-16,101.97866717341222,-0.0019326780457049608,0.0,2.0,7.199456013040617e-05,0.084495984,0.07469799,0.09229796,0.07524316,0.07469799,0.07469799,0.13775124,0.07538652,0.07685563,0.099282525,0.13459307
2020-08-17,101.94516302031198,-0.0003285648999735713,0.0,2.0,0.00017790845595300198,0.08058308,0.07632372,0.07632372,0.07632372,0.11361513,0.07632372,0.10652049,0.07632372,0.12162348,0.09081996,0.10521925
2020-08-18,101.9204928150847,-0.0002419882221147418,0.0,2.0,6.947147630853578e-05,0.08355679,0.08232451,0.08232451,0.08232451,0.115373164,0.08232451,0.09134621,0.08232451,0.11566415,0.08232451,0.10011256
